in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,1510.30759,0,1510.30759,1093,0,1093,0,0,1510.30759,0,1510.30759,1093,0,1093
TABLE,-60,-60,60,-60,60,60,-60,60,1227.5238037109375,-264.4971160888672,1347.5238037109375,-264.4971160888672,1347.5238037109375,-144.4971160888672,1227.5238037109375,-144.4971160888672
