in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,398.9995099999999,0,398.9995099999999,672.2352,0,672.2352,0,0,398.9995099999999,0,398.9995099999999,672.2352,0,672.2352
TABLE,-90,-45,90,-45,90,45,-90,45,1078.0123291015625,182.032470703125,898.0123291015625,182.032470703125,898.0123291015625,92.03247070312499,1078.0123291015625,92.03247070312501
STORAGE_FURNITURE,-100,-22.5,100,-22.5,100,22.5,-100,22.5,867.256591796875,641.3087768554688,867.256591796875,441.30877685546875,912.256591796875,441.30877685546875,912.256591796875,641.3087768554688
