in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,469.34556,0,469.34556,457.85469,0,457.85469,0,0,469.34556,0,469.34556,457.85469,0,457.85469
SOFA,-123.3,-125,123.3,-125,123.3,125,-123.3,125,-136.65565746892105,41.75379132568355,-383.255657468921,41.75379229248051,-383.2556584490477,-208.2462077075195,-136.65565844904773,-208.24620867431645
