in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,772.7825799999999,0,772.7825799999999,405.57135,0,405.57135,0,0,772.7825799999999,0,772.7825799999999,405.57135,0,405.57135
SEATING,-27.2,-26.7,27.2,-26.7,27.2,26.7,-27.2,26.7,-746.93828125,-329.07392578125,-746.93828125,-383.47392578125,-693.53828125,-383.47392578125,-693.53828125,-329.07392578125
