in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,1297.91424,0,1297.91424,866.7291299999999,0,866.7291299999999,0,0,1297.91424,0,1297.91424,866.7291299999999,0,866.7291299999999
TABLE,-60,-30,60,-30,60,30,-60,30,387.36285400390625,220.49285888671875,387.36285400390625,340.49285888671875,327.36285400390625,340.49285888671875,327.36285400390625,220.49285888671875
