in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,693.3288,0,693.3288,584.47784,0,584.47784,0,0,693.3288,0,693.3288,584.47784,0,584.47784
TABLE,-89.95,-45,89.95,-45,89.95,45,-89.95,45,-456.6452209472656,-1651.1978759765625,-276.74522094726564,-1651.1978759765625,-276.74522094726564,-1561.1978759765625,-456.6452209472656,-1561.1978759765625
