in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,439.9985,0,439.9985,380.06374999999997,0,380.06374999999997,0,0,439.9985,0,439.9985,380.06374999999997,0,380.06374999999997
TABLE,-44.95,-44.95,44.95,-44.95,44.95,44.95,-44.95,44.95,-1.3580715116910653,-63.425575258036815,-91.25806426833037,-63.46166343063638,-91.22197609573081,-153.36165618727568,-1.3219833390915028,-153.32556801467612
SOFA,-130.3,-83.7,130.3,-83.7,130.3,83.7,-130.3,83.7,43.976396920509444,104.00344031720049,-216.6235814586688,103.89728584563635,-216.555391671486,-63.502700265930955,44.04458670769225,-63.396545794366816
