in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,624.2653600000001,0,624.2653600000001,235.00012000000004,0,235.00012000000004,0,0,624.2653600000001,0,624.2653600000001,235.00012000000004,0,235.00012000000004
RADIATOR,-50.45,-7.5,50.45,-7.5,50.45,7.5,-50.45,7.5,-320.3668212890625,257.70599670410155,-320.3668212890625,156.80599670410157,-305.3668212890625,156.80599670410157,-305.3668212890625,257.70599670410155
