in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,282.49037,0,282.49037,258.06709,0,258.06709,0,0,282.49037,0,282.49037,258.06709,0,258.06709
TABLE,-75.5,-43.5,75.5,-43.5,75.5,43.5,-75.5,43.5,74.39051543595939,592.2677049726702,225.39051543595906,592.2676954179549,225.39052094099372,679.2676954179548,74.39052094099405,679.2677049726701
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,147.80365780606894,720.0693832375032,99.50365780606904,720.0693862937467,99.50365420564981,663.1693862937468,147.8036542056497,663.1693832375033
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,199.38028744474082,720.0697494484407,151.08028744474092,720.0697525046842,151.08028384432168,663.1697525046843,199.38028384432158,663.1697494484408
TABLE,-50,-30,50,-30,50,30,-50,30,97.63774108886719,566.1937255859375,197.6377410888672,566.1937255859375,197.6377410888672,626.1937255859375,97.63774108886719,626.1937255859375
