in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,351.76629,0,351.76629,399.07902,0,399.07902,0,0,351.76629,0,351.76629,399.07902,0,399.07902
SOFA,-88.5,-48.5,88.5,-48.5,88.5,48.5,-88.5,48.5,-176.76820373535153,640.43798828125,-176.7682037353516,463.43798828125,-79.76820373535159,463.43798828125,-79.76820373535153,640.43798828125
