in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,699.99999,0,699.99999,493.73149,0,493.73149,0,0,699.99999,0,699.99999,493.73149,0,493.73149
SOFA,-163.65,-78.8,163.65,-78.8,163.65,78.8,-163.65,78.8,390.9452423095703,582.8292053222656,63.64524230957031,582.8292053222656,63.64524230957031,425.2292053222656,390.9452423095703,425.22920532226567
