in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,278.53056000000015,0,278.53056000000015,252.86612000000002,0,252.86612000000002,0,0,278.53056000000015,0,278.53056000000015,252.86612000000002,0,252.86612000000002
SOFA,-88.8,-39,88.8,-39,88.8,39,-88.8,39,-1980.914990234375,-608.2597045898438,-1803.314990234375,-608.2597045898438,-1803.314990234375,-530.2597045898438,-1980.914990234375,-530.2597045898438
