in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,399.20598,0,399.20598,345.45532000000003,0,345.45532000000003,0,0,399.20598,0,399.20598,345.45532000000003,0,345.45532000000003
SOFA,-123.3,-125,123.3,-125,123.3,125,-123.3,125,-522.7005004882812,-176.69105834960934,-522.7005004882812,-423.29105834960933,-272.7005004882813,-423.29105834960944,-272.7005004882812,-176.69105834960942
