in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,415.6291,0,415.6291,387.58588,0,387.58588,0,0,415.6291,0,415.6291,387.58588,0,387.58588
SOFA,-121.65,-78.15,121.65,-78.15,121.65,78.15,-121.65,78.15,299.8674255371094,49.586938476562494,543.1674255371094,49.586938476562494,543.1674255371094,205.8869384765625,299.8674255371094,205.8869384765625
