in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,473.94177,0,473.94177,1103.0322999999999,0,1103.0322999999999,0,0,473.94177,0,473.94177,1103.0322999999999,0,1103.0322999999999
STORAGE_FURNITURE,-39,-22.4,39,-22.4,39,22.4,-39,22.4,35.008564472198486,16.789714717864992,-42.991435527801514,16.789714717864985,-42.991435527801514,-28.010285282135012,35.008564472198486,-28.010285282135005
