in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,315.30236,0,315.30236,339.98858,0,339.98858,0,0,315.30236,0,315.30236,339.98858,0,339.98858
SOFA,-110.5,-45.5,110.5,-45.5,110.5,45.5,-110.5,45.5,140.24961471557617,3.664825439453139,-80.75038528442383,3.664825439453111,-80.75038528442383,-87.33517456054689,140.24961471557617,-87.33517456054686
