in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,453.51,0,453.51,371.01,0,371.01,0,0,453.51,0,453.51,371.01,0,371.01
RADIATOR,-34.8,-5.5,34.8,-5.5,34.8,5.5,-34.8,5.5,-355.54798583984376,-318.989990234375,-285.94798583984374,-318.989990234375,-285.94798583984374,-307.989990234375,-355.54798583984376,-307.989990234375
