in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,497.27608,0,497.27608,923.67905,0,923.67905,0,0,497.27608,0,497.27608,923.67905,0,923.67905
TABLE,-87.5,-45,87.5,-45,87.5,45,-87.5,45,609.2002563476562,286.6247253417969,609.2002563476562,461.6247253417969,519.2002563476562,461.6247253417969,519.2002563476562,286.6247253417969
