in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,1144.15011,0,1144.15011,722.25392,0,722.25392,0,0,1144.15011,0,1144.15011,722.25392,0,722.25392
TABLE,-94.7,-49.9,94.7,-49.9,94.7,49.9,-94.7,49.9,-473.7332275390625,847.5741333007812,-663.1332275390625,847.5741333007812,-663.1332275390625,747.7741333007813,-473.7332275390625,747.7741333007813
