in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,0,0,602.55717,0,602.55717,654,0,654,0,0,602.55717,0,602.55717,654,0,654
SOFA,-146,-76.8,146,-76.8,146,76.8,-146,76.8,-163.7826385498047,-439.74073486328126,128.2173614501953,-439.74073486328126,128.2173614501953,-286.14073486328124,-163.7826385498047,-286.14073486328124
TABLE,-90,-45,90,-45,90,45,-90,45,-87.02871656417847,-639.2565307617188,92.97128343582153,-639.2565307617188,92.97128343582153,-549.2565307617188,-87.02871656417847,-549.2565307617188
